---------- Learnt Vocabulary ----------

(1240, 32) -> 1612
(289, 495) -> 2383
(295, 116) -> 558
(478, 750) -> 762
(553, 256) -> 1171
(6222, 462) -> 6540
(3201, 327) -> 5298
(116, 324) -> 381
(1100, 348) -> 1955
(287, 480) -> 880
(400, 32) -> 690
(2709, 4622) -> 5216
(548, 525) -> 3146
(3950, 348) -> 6562
(722, 363) -> 881
(101, 45) -> 1381
(1174, 2169) -> 2199
(118, 295) -> 882
(109, 850) -> 1204
(812, 116) -> 2174
(295, 263) -> 884
(109, 1651) -> 1997
(618, 340) -> 885
(699, 368) -> 966
(531, 6147) -> 6838
(299, 311) -> 4978
(260, 99) -> 1949
(3236, 781) -> 3859
(117, 480) -> 6045
(1093, 258) -> 6043
(285, 121) -> 890
(978, 380) -> 4357
(5851, 290) -> 6458
(810, 414) -> 1044
(743, 40) -> 6958
(112, 116) -> 1172
(271, 409) -> 2751
(1293, 1892) -> 4329
(812, 101) -> 5447
(1591, 87) -> 4861
(339, 100) -> 616
(321, 1242) -> 2960
(112, 383) -> 892
(705, 256) -> 893
(318, 412) -> 1234
(83, 4994) -> 4995
(1285, 323) -> 2236
(77, 286) -> 4371
(1486, 924) -> 4104
(324, 295) -> 4571
(1766, 462) -> 2275
(382, 107) -> 1166
(73, 1076) -> 1644
(89, 32) -> 3002
(404, 526) -> 740
(110, 554) -> 897
(3259, 2329) -> 6904
(555, 1886) -> 2727
(273, 309) -> 573
(906, 82) -> 1764
(289, 258) -> 1006
(495, 3134) -> 5093
(1337, 116) -> 1766
(504, 272) -> 1639
(327, 39) -> 614
(3687, 3002) -> 4576
(396, 862) -> 3915
(485, 293) -> 2555
(655, 256) -> 899
(657, 101) -> 4169
(100, 274) -> 900
(99, 338) -> 3555
(116, 362) -> 1968
(446, 32) -> 903
(2355, 1865) -> 3362
(601, 258) -> 1082
(588, 32) -> 1009
(271, 533) -> 1435
(322, 268) -> 1491
(59, 258) -> 827
(531, 265) -> 905
(89, 679) -> 906
(491, 280) -> 907
(261, 545) -> 856
(101, 326) -> 1043
(98, 293) -> 1782
(102, 32) -> 374
(553, 1243) -> 3207
(287, 263) -> 1539
(263, 317) -> 4150
(107, 273) -> 661
(104, 468) -> 1112
(372, 32) -> 908
(543, 256) -> 914
(2426, 297) -> 6497
(306, 442) -> 916
(311, 116) -> 2932
(1084, 1124) -> 6947
(114, 739) -> 5979
(277, 320) -> 917
(431, 591) -> 2145
(410, 268) -> 2302
(396, 1185) -> 4111
(76, 76) -> 1484
(424, 832) -> 5694
(115, 101) -> 305
(1052, 1081) -> 6159
(2363, 271) -> 4066
(493, 661) -> 4955
(300, 1618) -> 1887
(481, 265) -> 922
(114, 379) -> 1280
(686, 762) -> 770
(258, 337) -> 2843
(309, 544) -> 939
(1015, 103) -> 4704
(107, 110) -> 2476
(101, 263) -> 950
(99, 433) -> 944
(1206, 483) -> 1511
(902, 289) -> 1111
(109, 536) -> 2825
(431, 72) -> 3676
(110, 978) -> 2119
(749, 364) -> 948
(99, 308) -> 949
(107, 765) -> 1173
(906, 32) -> 2709
(307, 462) -> 956
(336, 608) -> 1074
(512, 293) -> 904
(103, 456) -> 2506
(259, 420) -> 1201
(399, 1812) -> 2953
(102, 287) -> 957
(100, 417) -> 3688
(4910, 5871) -> 6146
(115, 280) -> 963
(481, 100) -> 1115
(631, 268) -> 1051
(118, 287) -> 2406
(116, 417) -> 1734
(499, 952) -> 4160
(404, 289) -> 965
(653, 309) -> 2255
(329, 264) -> 1836
(84, 347) -> 4199
(73, 374) -> 1500
(1175, 410) -> 5284
(321, 426) -> 1525
(2736, 1452) -> 2872
(103, 373) -> 969
(119, 520) -> 970
(276, 437) -> 788
(629, 317) -> 971
(296, 1989) -> 6624
(322, 281) -> 694
(1134, 407) -> 2283
(846, 592) -> 1168
(72, 73) -> 3339
(632, 320) -> 2455
(631, 386) -> 3715
(500, 32) -> 974
(540, 603) -> 1466
(533, 1044) -> 4962
(101, 97) -> 279
(276, 269) -> 980
(660, 463) -> 3149
(636, 2157) -> 5100
(32, 340) -> 4599
(1294, 695) -> 3148
(2643, 256) -> 6622
(730, 793) -> 6295
(112, 105) -> 1427
(1650, 2581) -> 5264
(97, 628) -> 5843
(260, 263) -> 499
(256, 524) -> 4419
(105, 122) -> 984
(259, 1981) -> 2543
(1135, 977) -> 5223
(356, 425) -> 1205
(450, 312) -> 985
(515, 270) -> 734
(363, 602) -> 1137
(1234, 1545) -> 6406
(438, 419) -> 2330
(114, 634) -> 989
(270, 295) -> 6334
(3808, 1778) -> 6006
(119, 101) -> 1701
(116, 290) -> 990
(83, 111) -> 2326
(512, 421) -> 6048
(665, 711) -> 1399
(1688, 363) -> 1811
(985, 435) -> 3234
(543, 103) -> 2158
(376, 280) -> 599
(539, 271) -> 3198
(115, 258) -> 991
(112, 447) -> 3328
(821, 456) -> 4179
(1062, 927) -> 6237
(79, 1474) -> 1598
(715, 1543) -> 3873
(1536, 886) -> 5285
(105, 482) -> 5926
(418, 475) -> 1181
(272, 307) -> 2658
(77, 97) -> 992
(637, 329) -> 912
(473, 307) -> 2879
(1225, 290) -> 2573
(982, 98) -> 994
(117, 430) -> 2474
(109, 284) -> 553
(665, 578) -> 996
(986, 299) -> 2516
(340, 666) -> 4202
(563, 279) -> 997
(5541, 5384) -> 6162
(100, 311) -> 1000
(99, 472) -> 796
(260, 565) -> 2929
(97, 105) -> 292
(1068, 265) -> 3535
(276, 788) -> 1519
(425, 528) -> 1030
(424, 116) -> 2394
(103, 264) -> 1001
(101, 390) -> 5121
(109, 101) -> 1004
(262, 495) -> 3867
(420, 530) -> 3220
(1723, 1238) -> 6748
(583, 270) -> 1745
(108, 444) -> 1005
(352, 367) -> 1923
(116, 97) -> 691
(647, 501) -> 1007
(89, 295) -> 1345
(87, 73) -> 2056
(388, 812) -> 1924
(896, 268) -> 4514
(516, 882) -> 2249
(288, 585) -> 1520
(39, 334) -> 1184
(333, 334) -> 1014
(576, 542) -> 577
(266, 116) -> 410
(98, 1012) -> 2991
(103, 103) -> 1257
(260, 259) -> 938
(413, 295) -> 1018
(401, 1070) -> 3872
(322, 1008) -> 4742
(283, 3206) -> 5653
(321, 726) -> 1375
(460, 394) -> 6717
(925, 608) -> 1785
(1570, 328) -> 3825
(288, 258) -> 1020
(360, 65) -> 6336
(688, 361) -> 4142
(1037, 4460) -> 4461
(289, 416) -> 1021
(336, 621) -> 1419
(482, 363) -> 1023
(1092, 32) -> 6784
(2087, 721) -> 5894
(303, 98) -> 1778
(346, 2851) -> 3465
(1073, 1358) -> 1359
(262, 344) -> 1027
(4840, 32) -> 4841
(1085, 317) -> 3481
(297, 271) -> 1033
(84, 283) -> 426
(485, 367) -> 1034
(105, 98) -> 1837
(960, 712) -> 5108
(504, 100) -> 895
(106, 650) -> 967
(429, 496) -> 1036
(555, 1945) -> 4288
(305, 108) -> 403
(59, 268) -> 2411
(373, 329) -> 1037
(99, 616) -> 1196
(984, 1848) -> 5313
(1278, 1543) -> 4075
(100, 105) -> 434
(525, 3155) -> 4545
(412, 285) -> 1039
(80, 516) -> 2598
(282, 334) -> 1046
(112, 753) -> 1047
(3330, 275) -> 4254
(823, 116) -> 4744
(562, 378) -> 1312
(67, 104) -> 1700
(935, 638) -> 3298
(855, 497) -> 4017
(318, 299) -> 1593
(4650, 661) -> 5113
(79, 110) -> 1222
(392, 100) -> 655
(2873, 843) -> 5023
(284, 263) -> 1056
(794, 263) -> 1293
(275, 379) -> 1061
(459, 850) -> 6017
(80, 5143) -> 5144
(467, 312) -> 3836
(301, 948) -> 1300
(793, 343) -> 4705
(411, 273) -> 2020
(529, 2403) -> 6930
(72, 507) -> 1066
(392, 103) -> 4857
(607, 2793) -> 2794
(100, 279) -> 1068
(99, 349) -> 3924
(106, 111) -> 1154
(1692, 270) -> 2504
(877, 1594) -> 6172
(424, 645) -> 6008
(901, 268) -> 1788
(271, 532) -> 1093
(780, 312) -> 1322
(2038, 290) -> 6539
(929, 1157) -> 6175
(915, 2039) -> 2152
(290, 620) -> 3001
(429, 287) -> 666
(428, 350) -> 961
(272, 32) -> 1075
(1085, 544) -> 4125
(270, 258) -> 1857
(116, 101) -> 5050
(2035, 890) -> 2269
(366, 100) -> 710
(110, 528) -> 5987
(896, 406) -> 1299
(3820, 890) -> 4666
(288, 267) -> 1077
(3846, 2248) -> 5896
(994, 607) -> 2642
(116, 306) -> 1078
(864, 2497) -> 5324
(68, 111) -> 1083
(1658, 2667) -> 5975
(84, 492) -> 1079
(553, 101) -> 2402
(786, 591) -> 3610
(305, 314) -> 1818
(308, 116) -> 753
(100, 118) -> 1086
(582, 275) -> 1087
(574, 733) -> 4889
(527, 4229) -> 6345
(260, 590) -> 1150
(934, 374) -> 1603
(4619, 4675) -> 4676
(942, 109) -> 1232
(308, 109) -> 3689
(1071, 376) -> 5111
(98, 286) -> 1088
(87, 443) -> 792
(877, 1242) -> 4640
(649, 649) -> 1174
(376, 111) -> 671
(117, 103) -> 6842
(111, 467) -> 1458
(114, 293) -> 874
(3194, 426) -> 4715
(2032, 290) -> 5361
(397, 3828) -> 4890
(350, 346) -> 6269
(1003, 608) -> 2462
(2464, 68) -> 5342
(120, 682) -> 1091
(300, 32) -> 2060
(7004, 2930) -> 7005
(259, 279) -> 1092
(538, 1942) -> 4029
(364, 325) -> 1197
(514, 568) -> 2745
(446, 258) -> 5273
(112, 262) -> 5356
(110, 369) -> 1101
(433, 305) -> 3069
(3339, 2222) -> 4408
(592, 360) -> 4750
(736, 2017) -> 4902
(445, 101) -> 1577
(1046, 529) -> 6976
(108, 299) -> 1538
(111, 104) -> 1537
(641, 662) -> 1103
(746, 361) -> 3106
(1033, 1014) -> 2305
(101, 325) -> 742
(260, 605) -> 5067
(903, 548) -> 3656
(103, 417) -> 1104
(108, 100) -> 1259
(2023, 105) -> 3303
(1807, 69) -> 5629
(962, 258) -> 4872
(109, 2337) -> 5903
(303, 402) -> 1105
(1329, 548) -> 2560
(101, 327) -> 1106
(2975, 360) -> 5671
(296, 267) -> 1109
(2999, 525) -> 3933
(436, 390) -> 1116
(353, 303) -> 1119
(350, 559) -> 2724
(396, 1991) -> 6351
(105, 305) -> 1756
(261, 273) -> 737
(3909, 1549) -> 6343
(116, 312) -> 1120
(1292, 981) -> 6669
(326, 2503) -> 3904
(1035, 290) -> 2668
(2078, 1619) -> 6639
(85, 4422) -> 4423
(543, 109) -> 1194
(881, 1370) -> 1445
(899, 388) -> 3074
(275, 268) -> 1124
(32, 348) -> 3144
(116, 315) -> 953
(115, 385) -> 1233
(282, 285) -> 1130
(112, 104) -> 552
(606, 4456) -> 4457
(108, 1277) -> 1910
(942, 449) -> 1748
(701, 107) -> 4501
(476, 102) -> 6507
(311, 344) -> 1465
(119, 2281) -> 4352
(310, 100) -> 837
(119, 270) -> 575
(102, 3995) -> 5750
(781, 582) -> 1267
(105, 274) -> 367
(557, 458) -> 1305
(335, 116) -> 1645
(332, 311) -> 1202
(322, 473) -> 1160
(119, 256) -> 1161
(473, 270) -> 1163
(567, 101) -> 1169
(1492, 1874) -> 2104
(318, 258) -> 1170
(1129, 652) -> 1934
(473, 572) -> 3119
(114, 507) -> 2505
(351, 272) -> 3005
(427, 338) -> 3169
(1320, 536) -> 4143
(335, 99) -> 1178
(1212, 865) -> 3102
(269, 257) -> 452
(582, 362) -> 3801
(117, 100) -> 1251
(4803, 102) -> 4804
(291, 344) -> 2293
(290, 407) -> 3141
(44, 39) -> 301
(2372, 1187) -> 3405
(262, 730) -> 3200
(116, 111) -> 448
(271, 548) -> 3191
(903, 692) -> 2357
(264, 274) -> 1187
(795, 708) -> 3839
(101, 258) -> 350
(270, 32) -> 378
(373, 494) -> 1060
(1042, 1013) -> 1190
(564, 338) -> 4831
(260, 116) -> 418
(2442, 112) -> 5460
(328, 401) -> 1191
(73, 84) -> 1193
(697, 272) -> 4348
(44, 328) -> 620
(2859, 419) -> 5769
(271, 758) -> 3598
(260, 109) -> 1206
(396, 323) -> 1207
(1568, 1891) -> 2110
(2916, 73) -> 4033
(715, 271) -> 1185
(391, 334) -> 1022
(333, 1259) -> 6057
(346, 401) -> 1209
(1522, 312) -> 5986
(267, 97) -> 1212
(290, 836) -> 1625
(550, 954) -> 1213
(73, 78) -> 1216
(273, 853) -> 4696
(115, 380) -> 1218
(666, 258) -> 3733
(943, 903) -> 6788
(468, 263) -> 850
(314, 115) -> 1221
(768, 303) -> 2405
(2002, 285) -> 2791
(3022, 761) -> 3485
(477, 384) -> 1225
(479, 258) -> 3968
(290, 389) -> 1224
(277, 121) -> 925
(1731, 3764) -> 5898
(1153, 1026) -> 1226
(84, 2629) -> 6973
(267, 936) -> 2338
(605, 615) -> 875
(121, 295) -> 3080
(116, 273) -> 717
(331, 1456) -> 3639
(297, 114) -> 518
(1454, 863) -> 3657
(44, 259) -> 1767
(308, 100) -> 704
(895, 121) -> 1229
(323, 1266) -> 4886
(99, 5155) -> 5156
(2694, 32) -> 3003
(44, 535) -> 2328
(365, 256) -> 1880
(329, 2597) -> 4716
(115, 32) -> 274
(101, 416) -> 1129
(102, 351) -> 3849
(908, 340) -> 2749
(314, 2770) -> 2771
(1499, 607) -> 6951
(378, 317) -> 3071
(98, 121) -> 669
(419, 104) -> 1238
(1195, 122) -> 1239
(309, 98) -> 1241
(534, 110) -> 4092
(4165, 286) -> 4699
(287, 286) -> 2403
(108, 256) -> 802
(614, 294) -> 867
(1233, 538) -> 4528
(6939, 2518) -> 6940
(72, 256) -> 1242
(259, 266) -> 5506
(99, 107) -> 1244
(1347, 1881) -> 6878
(418, 408) -> 1761
(104, 350) -> 2237
(108, 97) -> 373
(109, 32) -> 449
(105, 285) -> 488
(262, 258) -> 1246
(1584, 564) -> 4289
(1920, 484) -> 2156
(292, 265) -> 1298
(290, 396) -> 4119
(780, 290) -> 1248
(415, 426) -> 772
(1332, 3727) -> 5038
(99, 105) -> 3672
(606, 112) -> 1108
(102, 500) -> 1333
(259, 393) -> 1256
(289, 271) -> 2028
(112, 1099) -> 4448
(291, 108) -> 968
(282, 661) -> 5041
(777, 290) -> 5774
(297, 789) -> 1684
(403, 2652) -> 6171
(117, 263) -> 383
(445, 400) -> 1261
(111, 98) -> 3241
(2674, 1286) -> 3240
(102, 373) -> 1362
(103, 308) -> 2689
(327, 1455) -> 4056
(117, 329) -> 650
(332, 280) -> 1263
(87, 492) -> 1265
(968, 661) -> 5682
(653, 303) -> 2678
(279, 263) -> 1266
(675, 735) -> 1855
(522, 461) -> 1269
(1144, 384) -> 6988
(323, 2560) -> 5800
(358, 346) -> 5799
(46, 34) -> 2962
(404, 558) -> 941
(5905, 1395) -> 5906
(546, 2268) -> 5336
(67, 1686) -> 3266
(112, 363) -> 1273
(107, 712) -> 3697
(119, 928) -> 1451
(516, 1176) -> 6301
(831, 735) -> 4981
(644, 841) -> 1274
(68, 270) -> 1631
(3296, 3686) -> 4905
(356, 270) -> 1275
(372, 281) -> 1276
(73, 110) -> 1278
(768, 398) -> 3370
(391, 285) -> 1481
(395, 32) -> 1175
(321, 2732) -> 5331
(3500, 3520) -> 4164
(1216, 75) -> 2579
(117, 98) -> 1288
(673, 116) -> 1425
(671, 267) -> 1327
(108, 121) -> 343
(100, 520) -> 2342
(595, 101) -> 1382
(260, 737) -> 3560
(102, 423) -> 2007
(475, 268) -> 1052
(1927, 372) -> 4728
(321, 83) -> 1442
(259, 4133) -> 4817
(1903, 390) -> 2687
(327, 97) -> 5823
(659, 32) -> 1147
(324, 286) -> 1306
(341, 268) -> 1460
(261, 256) -> 268
(258, 452) -> 4662
(305, 256) -> 1310
(414, 1387) -> 2684
(102, 739) -> 1315
(2439, 311) -> 3707
(6604, 379) -> 6605
(347, 112) -> 793
(807, 1950) -> 5129
(989, 325) -> 5130
(323, 529) -> 2515
(1645, 625) -> 4659
(1258, 884) -> 5029
(271, 1967) -> 5933
(268, 2156) -> 2447
(295, 385) -> 4038
(1721, 273) -> 2379
(915, 370) -> 5173
(6817, 2243) -> 6818
(109, 290) -> 1986
(1296, 1059) -> 1317
(115, 508) -> 1319
(694, 1987) -> 5665
(1661, 256) -> 5664
(72, 264) -> 1320
(118, 299) -> 1716
(921, 294) -> 1324
(353, 837) -> 6771
(949, 3816) -> 3817
(2456, 564) -> 5492
(98, 365) -> 1328
(429, 262) -> 847
(327, 421) -> 1330
(105, 335) -> 6928
(258, 437) -> 1332
(329, 1015) -> 3153
(457, 526) -> 958
(400, 334) -> 1336
(434, 1178) -> 1337
(384, 107) -> 1340
(318, 104) -> 1264
(112, 307) -> 5243
(267, 471) -> 1343
(6080, 935) -> 6618
(111, 528) -> 5748
(102, 1115) -> 2193
(114, 356) -> 1346
(115, 291) -> 3019
(1648, 1208) -> 2171
(2323, 704) -> 2384
(290, 617) -> 3132
(87, 65) -> 2189
(2018, 44) -> 2551
(417, 371) -> 1110
(899, 410) -> 5443
(577, 742) -> 2238
(261, 299) -> 1869
(3935, 440) -> 4078
(1213, 115) -> 2664
(290, 586) -> 6881
(70, 4676) -> 4677
(823, 420) -> 1351
(349, 430) -> 3208
(96, 591) -> 6300
(101, 275) -> 1360
(2787, 2060) -> 4539
(291, 1716) -> 6657
(1122, 328) -> 2613
(301, 749) -> 2472
(799, 32) -> 3702
(75, 600) -> 4629
(5868, 3269) -> 6634
(329, 2000) -> 2614
(271, 501) -> 2972
(109, 476) -> 2304
(1307, 4351) -> 4613
(3798, 115) -> 5922
(4624, 4623) -> 5063
(397, 110) -> 2615
(67, 670) -> 2616
(1776, 312) -> 5494
(688, 353) -> 1771
(360, 73) -> 2617
(1485, 63) -> 3783
(110, 1189) -> 4558
(438, 350) -> 1976
(1097, 116) -> 2620
(290, 289) -> 4508
(352, 1670) -> 2623
(121, 1302) -> 3723
(771, 930) -> 2625
(304, 101) -> 364
(1087, 312) -> 2626
(327, 96) -> 2627
(1813, 305) -> 4848
(97, 1192) -> 2632
(354, 4145) -> 5761
(73, 1804) -> 2633
(697, 1881) -> 5738
(565, 295) -> 3215
(1230, 96) -> 2634
(299, 398) -> 2635
(99, 383) -> 2636
(118, 521) -> 2637
(864, 1275) -> 2638
(1902, 536) -> 2640
(3449, 448) -> 3450
(272, 476) -> 5370
(2300, 1426) -> 2645
(325, 1049) -> 2646
(1618, 5001) -> 5740
(401, 1040) -> 1752
(100, 268) -> 320
(258, 96) -> 2647
(427, 273) -> 2303
(98, 558) -> 3073
(329, 680) -> 4466
(119, 687) -> 2649
(923, 271) -> 2821
(118, 464) -> 2652
(403, 374) -> 698
(84, 604) -> 2653
(1499, 264) -> 3344
(97, 334) -> 2656
(354, 2474) -> 2657
(555, 569) -> 3337
(261, 496) -> 1851
(100, 408) -> 2660
(593, 893) -> 2662
(46, 1324) -> 2663
(617, 852) -> 5792
(1080, 258) -> 3037
(372, 1307) -> 2666
(476, 305) -> 2667
(111, 3738) -> 4327
(2533, 121) -> 2550
(630, 286) -> 2669
(2276, 442) -> 2671
(326, 317) -> 5099
(719, 687) -> 3860
(402, 419) -> 2672
(460, 265) -> 1053
(306, 101) -> 2673
(260, 110) -> 277
(412, 497) -> 864
(1852, 514) -> 2679
(547, 471) -> 2680
(321, 871) -> 1790
(972, 269) -> 2682
(2015, 263) -> 6135
(97, 108) -> 430
(553, 979) -> 2686
(486, 320) -> 1916
(1108, 510) -> 4458
(288, 729) -> 2688
(262, 404) -> 6919
(98, 308) -> 3288
(101, 112) -> 4086
(429, 32) -> 2691
(1980, 1757) -> 5404
(103, 312) -> 3635
(523, 1677) -> 2692
(393, 1026) -> 2694
(1169, 290) -> 1294
(69, 120) -> 2695
(2496, 3551) -> 5055
(1560, 271) -> 2696
(547, 2522) -> 5596
(1673, 955) -> 2698
(109, 45) -> 6653
(105, 306) -> 2044
(108, 108) -> 285
(260, 335) -> 2700
(776, 303) -> 2702
(100, 117) -> 2704
(1219, 493) -> 4910
(399, 996) -> 2707
(102, 634) -> 1775
(575, 554) -> 2708
(3881, 684) -> 5282
(345, 730) -> 4307
(110, 1837) -> 2711
(77, 3990) -> 4593
(459, 121) -> 2713
(2047, 620) -> 3559
(1039, 290) -> 5875
(980, 2199) -> 2714
(1021, 466) -> 6718
(500, 1770) -> 4116
(1291, 607) -> 2717
(538, 350) -> 1774
(1025, 370) -> 2718
(290, 560) -> 3599
(1163, 1627) -> 2720
(3773, 312) -> 3774
(2841, 274) -> 5135
(422, 2554) -> 6455
(459, 262) -> 1688
(295, 380) -> 3212
(259, 270) -> 2726
(3104, 384) -> 6610
(1371, 990) -> 3364
(392, 121) -> 2728
(913, 784) -> 2730
(44, 775) -> 2752
(268, 852) -> 2733
(2297, 107) -> 2736
(428, 410) -> 2086
(272, 484) -> 2737
(540, 1259) -> 5796
(1794, 1604) -> 2739
(1509, 290) -> 2740
(73, 3826) -> 4843
(757, 535) -> 2741
(412, 107) -> 2743
(268, 975) -> 6557
(593, 459) -> 2744
(291, 274) -> 361
(271, 1603) -> 3009
(758, 431) -> 2722
(77, 3446) -> 3447
(1328, 603) -> 2747
(284, 4100) -> 5373
(343, 385) -> 2416
(506, 268) -> 2748
(103, 295) -> 3477
(4621, 4620) -> 4622
(1143, 107) -> 2750
(1872, 368) -> 2754
(565, 101) -> 4273
(789, 109) -> 1054
(325, 84) -> 2755
(1703, 269) -> 2784
(556, 73) -> 4052
(80, 417) -> 4165
(632, 265) -> 1199
(322, 267) -> 2761
(512, 634) -> 2762
(1068, 108) -> 2763
(65, 274) -> 2764
(412, 3593) -> 5079
(311, 1321) -> 2766
(2743, 295) -> 3489
(356, 258) -> 2767
(115, 779) -> 3768
(357, 1246) -> 6361
(1016, 362) -> 2677
(46, 1017) -> 2768
(376, 753) -> 2772
(351, 4053) -> 4747
(2022, 112) -> 2774
(425, 270) -> 5429
(908, 283) -> 2212
(415, 871) -> 3111
(4820, 95) -> 5781
(102, 488) -> 3062
(105, 290) -> 4825
(389, 263) -> 754
(2775, 2774) -> 2776
(327, 2777) -> 2778
(456, 1182) -> 3974
(115, 1095) -> 4758
(1086, 1283) -> 2782
(99, 496) -> 1048
(105, 120) -> 3216
(3413, 116) -> 3414
(535, 589) -> 4159
(278, 103) -> 2786
(1958, 630) -> 2996
(348, 2105) -> 2787
(673, 919) -> 2478
(2377, 2306) -> 2788
(1833, 2791) -> 2792
(538, 4702) -> 6808
(81, 2792) -> 2793
(2562, 2794) -> 2795
(258, 317) -> 2491
(399, 1406) -> 2796
(2096, 1099) -> 3407
(3717, 111) -> 4999
(677, 268) -> 1899
(357, 346) -> 983
(1743, 2321) -> 2798
(727, 463) -> 6282
(555, 1055) -> 2801
(1365, 1180) -> 4551
(310, 320) -> 2804
(646, 1390) -> 2805
(405, 497) -> 2807
(96, 1598) -> 2756
(273, 836) -> 2808
(353, 811) -> 2810
(39, 370) -> 2812
(121, 1699) -> 2813
(290, 547) -> 1349
(445, 690) -> 2815
(1640, 1530) -> 2817
(119, 293) -> 2818
(361, 740) -> 2820
(2693, 619) -> 2936
(2706, 295) -> 2822
(348, 1048) -> 4330
(1357, 308) -> 2824
(315, 101) -> 3235
(474, 307) -> 4107
(73, 83) -> 1157
(59, 933) -> 3254
(382, 911) -> 5115
(32, 337) -> 721
(3975, 658) -> 5332
(4185, 386) -> 5583
(279, 1001) -> 1521
(1238, 1842) -> 2826
(445, 822) -> 3137
(271, 1617) -> 3136
(44, 1601) -> 2827
(692, 303) -> 3472
(1345, 271) -> 3634
(358, 371) -> 2828
(114, 444) -> 5969
(262, 1544) -> 2834
(1717, 747) -> 1889
(457, 362) -> 2832
(318, 748) -> 2835
(2500, 389) -> 2836
(341, 101) -> 3622
(684, 256) -> 2602
(1941, 359) -> 2839
(299, 497) -> 4876
(1610, 290) -> 2840
(867, 792) -> 6068
(1166, 870) -> 4026
(1030, 2949) -> 5311
(283, 361) -> 2844
(118, 312) -> 1506
(271, 602) -> 2845
(667, 323) -> 2931
(341, 660) -> 5263
(2065, 566) -> 4229
(827, 300) -> 6602
(671, 408) -> 2847
(677, 258) -> 2129
(839, 283) -> 2848
(486, 110) -> 2849
(480, 620) -> 4863
(1904, 2760) -> 2851
(115, 1493) -> 2618
(296, 271) -> 2853
(1560, 755) -> 4590
(767, 1506) -> 2854
(1081, 101) -> 2855
(431, 2574) -> 5014
(1047, 2824) -> 2857
(2716, 1732) -> 2858
(490, 267) -> 4773
(2621, 903) -> 6556
(760, 4296) -> 4297
(33, 258) -> 972
(331, 1380) -> 2862
(86, 69) -> 2864
(3923, 115) -> 5507
(1096, 574) -> 2865
(512, 1175) -> 2866
(312, 410) -> 2867
(848, 367) -> 2868
(268, 931) -> 3087
(97, 274) -> 1354
(2795, 101) -> 3440
(258, 1461) -> 2869
(670, 608) -> 2870
(356, 756) -> 4694
(87, 1179) -> 2377
(101, 265) -> 312
(425, 262) -> 2871
(115, 727) -> 2874
(2564, 620) -> 5786
(602, 1405) -> 2775
(786, 40) -> 2876
(2833, 536) -> 3519
(273, 624) -> 2883
(108, 308) -> 605
(111, 119) -> 293
(422, 862) -> 2884
(67, 5840) -> 6338
(308, 265) -> 2886
(290, 326) -> 2887
(72, 503) -> 568
(560, 408) -> 2888
(997, 1120) -> 2889
(3404, 2935) -> 4427
(556, 269) -> 3908
(495, 508) -> 2891
(45, 2630) -> 2811
(553, 352) -> 2893
(530, 326) -> 6239
(992, 1763) -> 2894
(854, 466) -> 4853
(945, 828) -> 2758
(308, 306) -> 2897
(384, 256) -> 1693
(1352, 268) -> 2902
(322, 2086) -> 2899
(347, 1986) -> 2901
(631, 4006) -> 6628
(2067, 1642) -> 4771
(1481, 1332) -> 5052
(402, 352) -> 2903
(736, 3102) -> 6705
(609, 926) -> 2907
(586, 852) -> 3056
(1871, 1232) -> 2910
(3432, 574) -> 4523
(3180, 2208) -> 3181
(327, 3255) -> 3852
(1417, 589) -> 2915
(46, 1926) -> 2916
(473, 375) -> 3434
(331, 408) -> 2917
(6752, 1248) -> 6753
(259, 2161) -> 2918
(533, 825) -> 2919
(4956, 327) -> 4957
(339, 394) -> 3467
(825, 407) -> 2920
(518, 469) -> 1831
(495, 2162) -> 5125
(1509, 312) -> 2921
(686, 2850) -> 2922
(326, 283) -> 2923
(361, 377) -> 2925
(262, 668) -> 2928
(272, 861) -> 3296
(611, 1058) -> 2934
(1139, 65) -> 6415
(289, 2016) -> 2940
(112, 263) -> 1413
(2512, 2334) -> 2716
(1898, 362) -> 2942
(450, 258) -> 3478
(358, 272) -> 1989
(667, 894) -> 5018
(1749, 2102) -> 5709
(357, 283) -> 2943
(340, 361) -> 2944
(2536, 262) -> 2945
(4931, 4791) -> 4932
(703, 3407) -> 3408
(4193, 1611) -> 4194
(2240, 1112) -> 2946
(402, 1447) -> 2949
(532, 268) -> 2954
(99, 582) -> 2956
(99, 417) -> 2467
(261, 573) -> 3917
(295, 2956) -> 2957
(476, 2957) -> 2959
(722, 256) -> 2963
(4332, 682) -> 4333
(3088, 32) -> 6210
(4306, 761) -> 6164
(564, 323) -> 2964
(98, 400) -> 2965
(4307, 6777) -> 6778
(1132, 344) -> 2966
(485, 350) -> 2968
(410, 45) -> 3537
(609, 1221) -> 1749
(3810, 824) -> 5217
(848, 1649) -> 6946
(78, 507) -> 2969
(689, 348) -> 2970
(2504, 5296) -> 6428
(1193, 32) -> 3389
(689, 674) -> 2973
(1218, 264) -> 1996
(401, 834) -> 2974
(1293, 3411) -> 4434
(1600, 410) -> 2975
(311, 309) -> 2977
(259, 316) -> 2484
(262, 118) -> 2284
(412, 363) -> 4332
(1111, 299) -> 2978
(1102, 852) -> 5272
(364, 416) -> 2979
(2223, 1172) -> 2980
(2950, 3835) -> 6590
(101, 274) -> 464
(1041, 537) -> 2983
(44, 260) -> 2984
(108, 1635) -> 2985
(110, 1693) -> 2986
